good_bid,index_bid
12944516,4221
12944485,4222
12944517,4223
1769526,4224
6314423,4225
7831082,4226
11036964,4227
4661218,4228
15828204,4229
28757096,4230
12619208,4231
8111922,4232
10013729,4233
1197691,4234
7199539,4235
6001787,4236
10866416,4237
8397564,4238
11911957,4239
11729624,4240
14475628,4241
11838339,4242
20415287,4243
18868929,4244
414489,4245
149792,4246
6488447,4247
18951634,4248
19274323,4249
11059999,4250
7896608,4251
19077186,4252
28192518,4253
14301234,4254
19264124,4255
7670478,4256
6328997,4257
18895274,4258
21214770,4259
1031228,4260
8664259,4261
8573447,4262
8148969,4263
11517067,4264
14298177,4265
5442614,4266
35122088,4267
12308919,4268
18918008,4269
14403077,4270
6412074,4271
5350152,4272
9408801,4273
25073624,4274
3468473,4275
11438641,4276
6448630,4277
19302806,4278
149490,4279
24949945,4280
23704034,4281
443209,4282
10364604,4283
7472207,4284
6342695,4285
29440040,4286
8795953,4287
10105337,4288
1554931,4289
19243574,4290
15159715,4291
6731014,4292
3577851,4293
20879435,4294
6731025,4295
2570177,4296
12861115,4297
26896131,4298
23446625,4299
2561729,4300
12004516,4301
729161,4302
19382341,4303
10864836,4304
3700881,4305
8347129,4306
6518266,4307
23896115,4308
11833133,4309
19113387,4310
8759330,4311
2684421,4312
30099298,4313
11394752,4314
1756413,4315
6059109,4316
7550457,4317
27019983,4318
14307979,4319
3136725,4320
8042424,4321
6433801,4322
6129793,4323
5740504,4324
2496180,4325
11552748,4326
1934433,4327
9601635,4328
10561297,4329
14613196,4330
11871265,4331
19476536,4332
10960353,4333
8204237,4334
1375510,4335
23127283,4336
8580697,4337
11064116,4338
1879123,4339
11777280,4340
19162482,4341
8030788,4342
18887937,4343
2167858,4344
20659770,4345
19098141,4346
13481132,4347
7539258,4348
8005437,4349
8489644,4350
6356127,4351
6731345,4352
15756568,4353
13294090,4354
9637578,4355
11696768,4356
6273859,4357
6280593,4358
6477077,4359
7361201,4360
6357069,4361
297999,4362
20563406,4363
4050234,4364
677591,4365
6709772,4366
12233865,4367
9004539,4368
11244517,4369
19167326,4370
3453250,4371
752273,4372
12276520,4373
7302063,4374
6817453,4375
11288425,4376
22615982,4377
343037,4378
11696871,4379
4850709,4380
24637,4381
12244791,4382
6542628,4383
18841864,4384
8241916,4385
13497240,4386
24453259,4387
296137,4388
19165559,4389
13164185,4390
6944370,4391
20655109,4392
6061088,4393
12433348,4394
20382202,4395
1438941,4396
6563011,4397
8072215,4398
803378,4399
18513542,4400
14403131,4401
11337614,4402
21531916,4403
10713130,4404
5036149,4405
11869762,4406
3661586,4407
8543595,4408
28923070,4409
17251599,4410
15989567,4411
11077482,4412
11715473,4413
7602769,4414
19191808,4415
7363712,4416
26511745,4417
6005058,4418
316577,4419
8347308,4420
6887529,4421
1013867,4422
6723614,4423
2061894,4424
20323700,4425
13076494,4426
8632284,4427
26341763,4428
9612616,4429
11013514,4430
7201304,4431
21218656,4432
6936609,4433
45191,4434
24681709,4435
160057,4436
19485500,4437
22806747,4438
27475776,4439
9701653,4440
11338911,4441
12219464,4442
21217657,4443
21076638,4444
11723143,4445
19538,4446
6568286,4447
1362846,4448
6315488,4449
10238705,4450
12152970,4451
8848388,4452
29765786,4453
9284793,4454
7622491,4455
1352191,4456
17975348,4457
7522527,4458
7006290,4459
9136769,4460
8871414,4461
7743334,4462
15753334,4463
7856902,4464
2502543,4465
18982598,4466
19410617,4467
6663198,4468
12264743,4469
32201999,4470
6580195,4471
11300373,4472
10216463,4473
9749568,4474
6414271,4475
8197298,4476
19076967,4477
9260719,4478
11364900,4479
11501028,4480
31339144,4481
1993904,4482
11391296,4483
24648,4484
18957525,4485
20339902,4486
18602579,4487
1608662,4488
24109303,4489
6493511,4490
4457502,4491
7187432,4492
6428131,4493
7898501,4494
12669849,4495
6257410,4496
14307562,4497
21428358,4498
18075073,4499
6634352,4500
29224826,4501
17791859,4502
6552387,4503
13345098,4504
2203176,4505
7479376,4506
185075,4507
13568527,4508
12005586,4509
21998277,4510
7491726,4511
2215145,4512
1220908,4513
1590092,4514
8478100,4515
319797,4516
27749956,4517
7209569,4518
12007208,4519
627830,4520
4887116,4521
18165044,4522
23991162,4523
10360401,4524
5068849,4525
6489371,4526
6634770,4527
20576987,4528
11426549,4529
11677567,4530
1223011,4531
14571582,4532
11026750,4533
23937684,4534
20336910,4535
6664572,4536
19162587,4537
20568421,4538
4917725,4539
6545141,4540
35631948,4541
14304037,4542
7136697,4543
19462083,4544
11861452,4545
14402883,4546
12944478,4547
8708589,4548
15032264,4549
8512053,4550
29751043,4551
10700573,4552
10532686,4553
4237966,4554
18981833,4555
10567935,4556
11928463,4557
9581058,4558
11103923,4559
13514391,4560
14548070,4561
11342360,4562
2181384,4563
19594020,4564
30121266,4565
13375018,4566
20566172,4567
19473779,4568
33267809,4569
19419383,4570
11696749,4571
8177184,4572
7969786,4573
11065316,4574
20581555,4575
1336323,4576
19328675,4577
8240710,4578
18917582,4579
6063772,4580
29481230,4581
18856316,4582
8782215,4583
7240692,4584
8708952,4585
6503111,4586
7183381,4587
11568180,4588
10431390,4589
21504789,4590
10215282,4591
19273502,4592
19310481,4593
29208888,4594
554816,4595
7171934,4596
11954458,4597
19263706,4598
6147201,4599
16053013,4600
6682593,4601
6695542,4602
372414,4603
15846147,4604
6699887,4605
6775812,4606
20576716,4607
5632579,4608
12239476,4609
29853953,4610
20359250,4611
1057733,4612
30047489,4613
8871413,4614
1467215,4615
14296167,4616
9412815,4617
8158796,4618
12927108,4619
17135154,4620
12582626,4621
10592876,4622
10099652,4623
17931259,4624
18814611,4625
10863592,4626
9180936,4627
19086825,4628
11713181,4629
12944590,4630
10990116,4631
11545519,4632
11468354,4633
10618687,4634
15989951,4635
12123104,4636
11510637,4637
7917080,4638
7327584,4639
5443650,4640
19058518,4641
25003484,4642
20895559,4643
9181712,4644
11341765,4645
20759988,4646
8836478,4647
11134522,4648
19065651,4649
9809033,4650
19243503,4651
9104276,4652
19468546,4653
13373512,4654
11086002,4655
20653598,4656
6656937,4657
11954464,4658
22493595,4659
11183922,4660
11107014,4661
7956773,4662
20343289,4663
8552115,4664
9164097,4665
10343296,4666
6637580,4667
6435070,4668
3480748,4669
7568114,4670
503887,4671
6405638,4672
10410170,4673
11410039,4674
17255927,4675
12916750,4676
8512062,4677
18898066,4678
168696,4679
3243142,4680
13357994,4681
20528187,4682
11954457,4683
8377209,4684
7999603,4685
22587597,4686
29626900,4687
9106991,4688
8811317,4689
34104103,4690
10626807,4691
11534141,4692
8413189,4693
18922800,4694
380859,4695
20514823,4696
20883543,4697
120338,4698
8859256,4699
2200784,4700
19108288,4701
18971523,4702
20516022,4703
20995691,4704
18954681,4705
1009344,4706
9194231,4707
7233842,4708
25446471,4709
19465493,4710
19050583,4711
19379369,4712
12647640,4713
10447889,4714
7659475,4715
404020,4716
8827183,4717
11696881,4718
32725492,4719
5088188,4720
12096396,4721
5823976,4722
18911443,4723
574128,4724
1782307,4725
397658,4726
20501391,4727
8169409,4728
23635991,4729
15703768,4730
3680113,4731
13594328,4732
6214236,4733
7591998,4734
10467138,4735
2620508,4736
29055614,4737
478684,4738
8111112,4739
7871129,4740
18828146,4741
9683124,4742
2916227,4743
8810428,4744
11246132,4745
8638519,4746
8192459,4747
8703272,4748
14317517,4749
28326080,4750
8182051,4751
25921827,4752
11405106,4753
10353988,4754
2627698,4755
8267784,4756
1466274,4757
18917500,4758
21177669,4759
9412251,4760
22323343,4761
26462972,4762
10379594,4763
19251636,4764
8890548,4765
29188526,4766
6576660,4767
9897077,4768
17908638,4769
11574406,4770
8748458,4771
5647808,4772
10400904,4773
14307707,4774
14561194,4775
11818194,4776
1893574,4777
20359964,4778
21070970,4779
12893874,4780
8492419,4781
14304578,4782
11440100,4783
19024503,4784
9406554,4785
35563615,4786
11156917,4787
425904,4788
10189434,4789
9473594,4790
18889039,4791
19250708,4792
11406971,4793
13349675,4794
8866935,4795
19662912,4796
8135677,4797
7955497,4798
8271716,4799
12173594,4800
10818944,4801
12377391,4802
8558773,4803
9495418,4804
14374645,4805
1005128,4806
19164929,4807
8623050,4808
13411251,4809
9627456,4810
2295176,4811
29355850,4812
1294288,4813
7994794,4814
20612101,4815
8009127,4816
2931627,4817
18392651,4818
12107079,4819
21964754,4820
13451853,4821
26817224,4822
8407667,4823
12423569,4824
9675485,4825
10201438,4826
62440,4827
19044116,4828
16299073,4829
18892529,4830
8711468,4831
6798779,4832
27012733,4833
19027382,4834
14402813,4835
13118643,4836
8237736,4837
12252220,4838
34807201,4839
11456431,4840
1876531,4841
19028470,4842
19473266,4843
14402990,4844
3185763,4845
13083683,4846
9819579,4847
21182592,4848
22083279,4849
24190926,4850
19406709,4851
13496487,4852
11442753,4853
16050933,4854
750164,4855
146943,4856
1294290,4857
10467137,4858
2724757,4859
24407180,4860
16698329,4861
10415910,4862
22514923,4863
8981143,4864
10189451,4865
11599627,4866
11690989,4867
1128143,4868
12279464,4869
24794106,4870
12228909,4871
20408068,4872
18891341,4873
11859364,4874
11062689,4875
11499170,4876
11074359,4877
16079154,4878
28831,4879
8708617,4880
14403066,4881
11611589,4882
2251777,4883
19251675,4884
10684180,4885
137268,4886
11928224,4887
11489101,4888
31697167,4889
10567632,4890
19301686,4891
19277286,4892
28766622,4893
10048052,4894
4260101,4895
10224130,4896
8700902,4897
12931750,4898
10567645,4899
8483987,4900
12232007,4901
13021832,4902
21262579,4903
9606763,4904
23228780,4905
18285572,4906
13641672,4907
11487654,4908
1099575,4909
10789899,4910
12075411,4911
20324905,4912
9542458,4913
840259,4914
19278752,4915
9850394,4916
13076495,4917
18995179,4918
15865755,4919
19094989,4920
11103485,4921
790362,4922
15870765,4923
1372019,4924
11299921,4925
9946668,4926
898794,4927
9802171,4928
25660966,4929
13640316,4930
20414672,4931
8678659,4932
21103002,4933
8676123,4934
10722717,4935
29224837,4936
318041,4937
29858290,4938
5262016,4939
19168236,4940
13225975,4941
18879206,4942
7244835,4943
1282716,4944
9549076,4945
13282935,4946
1437534,4947
12166375,4948
13191752,4949
1481412,4950
17901339,4951
10205180,4952
4917703,4953
19249518,4954
20075864,4955
6999664,4956
11353065,4957
11678072,4958
11542976,4959
27745738,4960
2598532,4961
5255333,4962
9899028,4963
11682166,4964
11119924,4965
4145805,4966
18226,4967
18814095,4968
21152524,4969
17448689,4970
15858422,4971
7632454,4972
20937597,4973
22675112,4974
1395206,4975
19231276,4976
11074062,4977
19225983,4978
19006464,4979
20125491,4980
14306369,4981
20346728,4982
10401238,4983
12079516,4984
12509344,4985
12472857,4986
22470742,4987
11398103,4988
9548884,4989
5792956,4990
20735074,4991
29523089,4992
17185463,4993
9654881,4994
11379673,4995
12232743,4996
19396287,4997
25427623,4998
397056,4999
27864564,5000
19387577,5001
12709343,5002
18925626,5003
9138582,5004
9351520,5005
11410876,5006
11125990,5007
3030931,5008
5390186,5009
5320537,5010
7551008,5011
939171,5012
9707933,5013
859020,5014
23232394,5015
3205316,5016
9366021,5017
1903872,5018
1809307,5019
9284215,5020
724391,5021
9434199,5022
9393455,5023
3181322,5024
5349826,5025
3346415,5026
23398461,5027
666893,5028
7497222,5029
11895508,5030
51652,5031
8755611,5032
7201358,5033
14316954,5034
10496722,5035
752890,5036
18919570,5037
8249482,5038
7054230,5039
7761056,5040
19438810,5041
20468756,5042
4009047,5043
32187211,5044
681594,5045
1611489,5046
956163,5047
880072,5048
11546499,5049
18953933,5050
6311109,5051
10150366,5052
18600607,5053
20617326,5054
12060887,5055
12060886,5056
9566988,5057
2675502,5058
10091812,5059
10127911,5060
10075838,5061
19057551,5062
19473234,5063
11706318,5064
11738950,5065
7142099,5066
14297346,5067
14395704,5068
19380154,5069
19683405,5070
19072558,5071
20751081,5072
2785781,5073
13001247,5074
11267056,5075
569469,5076
13626338,5077
141222,5078
11306106,5079
12083721,5080
474687,5081
19213070,5082
9113624,5083
19453176,5084
1193577,5085
6224356,5086
11557623,5087
14308510,5088
10427967,5089
29106315,5090
1480182,5091
2413015,5092
21121420,5093
21098870,5094
20492383,5095
1271254,5096
6131575,5097
1179574,5098
10556006,5099
5056810,5100
14235596,5101
19296007,5102
20439478,5103
16221523,5104
21952083,5105
11250583,5106
11620368,5107
11811029,5108
24509879,5109
11349031,5110
6070378,5111
20926429,5112
18873477,5113
12325303,5114
26834974,5115
32500695,5116
727577,5117
14448328,5118
1041353,5119
11888490,5120
10846097,5121
12383304,5122
2290239,5123
7854939,5124
11092873,5125
3092168,5126
11856144,5127
11645122,5128
19003848,5129
3769776,5130
6217261,5131
13061671,5132
28513050,5133
12154170,5134
16603240,5135
572690,5136
25293061,5137
13609334,5138
19128686,5139
11264333,5140
7542679,5141
1858974,5142
10024176,5143
11350011,5144
19070009,5145
20698311,5146
18679798,5147
6413195,5148
11550634,5149
20627608,5150
769638,5151
6057159,5152
9891227,5153
11957972,5154
12479727,5155
3864308,5156
19920221,5157
14564643,5158
18944904,5159
19103139,5160
12949767,5161
6925410,5162
8355777,5163
8716408,5164
11920873,5165
12371541,5166
19388958,5167
11928457,5168
9432891,5169
21845701,5170
19145497,5171
12785696,5172
13502107,5173
12511754,5174
11957510,5175
2579900,5176
9407010,5177
12180695,5178
9751228,5179
20911750,5180
12960998,5181
12991435,5182
11986324,5183
14402874,5184
19011597,5185
806232,5186
6850851,5187
16159655,5188
1845227,5189
12137556,5190
2713879,5191
2773139,5192
16087231,5193
12441132,5194
9751209,5195
18922070,5196
12377396,5197
21952364,5198
2377059,5199
16128407,5200
19088664,5201
13282497,5202
291961,5203
19356018,5204
12847171,5205
32119491,5206
18982385,5207
6452930,5208
18669553,5209
13125748,5210
20417196,5211
12490289,5212
19495340,5213
6628742,5214
26321241,5215
1016007,5216
17982961,5217
17982968,5218
12969856,5219
7242995,5220
10861915,5221
728765,5222
20604750,5223
20967486,5224
19193828,5225
13143638,5226
12736898,5227
8095805,5228
14448879,5229
7906428,5230
14323282,5231
9569097,5232
672061,5233
631985,5234
8282266,5235
34234556,5236
12899857,5237
18915280,5238
17902201,5239
37458,5240
20981438,5241
19250744,5242
17327107,5243
12444949,5244
10648223,5245
18841798,5246
19330914,5247
11749490,5248
19387574,5249
19590625,5250
18894660,5251
14851741,5252
16044434,5253
753024,5254
13562487,5255
18994182,5256
18804904,5257
18930320,5258
18952919,5259
1757504,5260
2777400,5261
1031919,5262
19854784,5263
19320487,5264
2987374,5265
11735261,5266
13645683,5267
19060128,5268
4591834,5269
18938603,5270
685731,5271
12191031,5272
2338531,5273
779652,5274
15111145,5275
19199195,5276
20501434,5277
21267249,5278
26395388,5279
20150417,5280
19372772,5281
7826374,5282
29570482,5283
18601156,5284
6368655,5285
18780643,5286
20539926,5287
18886731,5288
25438963,5289
161820,5290
8060196,5291
12588939,5292
24105997,5293
19301778,5294
514569,5295
19253987,5296
16237877,5297
18971214,5298
18759553,5299
9649836,5300
473303,5301
276507,5302
708809,5303
7812419,5304
14760236,5305
7204450,5306
18939633,5307
14382559,5308
2407854,5309
18894448,5310
28153618,5311
13834570,5312
31844550,5313
18943564,5314
19296446,5315
19296574,5316
11060288,5317
17207488,5318
7670689,5319
19407134,5320
14464232,5321
1862947,5322
19456328,5323
9132890,5324
9464153,5325
30119470,5326
18906418,5327
20049317,5328
6098211,5329
1429419,5330
18798732,5331
9829911,5332
19319369,5333
8786,5334
19116364,5335
2055450,5336
17733515,5337
17210040,5338
188897,5339
6911763,5340
26967845,5341
941618,5342
17412896,5343
16054267,5344
17438285,5345
18905850,5346
2819164,5347
2230798,5348
20516381,5349
22447846,5350
2166050,5351
755254,5352
920964,5353
14446759,5354
1862967,5355
19299059,5356
4833318,5357
19051844,5358
21177406,5359
577129,5360
14306440,5361
4912901,5362
21856230,5363
8711588,5364
8524430,5365
19222857,5366
8890844,5367
2500502,5368
19534694,5369
903193,5370
31462393,5371
19186760,5372
1526048,5373
19011454,5374
1558136,5375
19098186,5376
15761013,5377
18074327,5378
19103243,5379
7550159,5380
18896746,5381
19522498,5382
13604428,5383
16007715,5384
2177698,5385
17696512,5386
450297,5387
50185,5388
25731155,5389
20482833,5390
19320965,5391
17436397,5392
18956023,5393
19258994,5394
26966775,5395
19336385,5396
11918907,5397
13030567,5398
7577357,5399
19386872,5400
29234651,5401
12920372,5402
25033800,5403
18194825,5404
22314022,5405
15824619,5406
18924553,5407
19676115,5408
5845285,5409
15978567,5410
19458562,5411
9792560,5412
19521363,5413
26319649,5414
13085310,5415
18778194,5416
1385142,5417
8116146,5418
19242751,5419
2880214,5420
10578814,5421
8252912,5422
19294575,5423
17206349,5424
19295912,5425
18801507,5426
17677772,5427
3578650,5428
5520711,5429
19057224,5430
17622574,5431
189545,5432
7115393,5433
21045529,5434
10260682,5435
16104291,5436
17281768,5437
17677654,5438
2564627,5439
992772,5440
1719371,5441
1813426,5442
22061873,5443
13436219,5444
4449403,5445
1187650,5446
19004903,5447
189776,5448
4486338,5449
19543125,5450
14625309,5451
18487160,5452
1481274,5453
20748091,5454
20336583,5455
18849732,5456
16218969,5457
18681018,5458
628251,5459
22836975,5460
18955923,5461
372294,5462
1262041,5463
19325291,5464
16641624,5465
297440,5466
890643,5467
24100312,5468
19089052,5469
19089044,5470
18887748,5471
16074238,5472
12321796,5473
19413217,5474
7116998,5475
6255761,5476
17240243,5477
13641103,5478
6604020,5479
23146380,5480
4810774,5481
9825824,5482
19452613,5483
261832,5484
262400,5485
1785573,5486
17653820,5487
2738618,5488
10033860,5489
17318876,5490
12005162,5491
35598411,5492
26124405,5493
2485339,5494
17591454,5495
10403294,5496
13035888,5497
4413228,5498
4413247,5499
299990,5500
10500488,5501
14330342,5502
4413772,5503
10975557,5504
1502416,5505
801359,5506
17715547,5507
18172214,5508
3823753,5509
2296584,5510
3886852,5511
12058806,5512
36402124,5513
2717707,5514
793610,5515
7942561,5516
4222049,5517
20975630,5518
803332,5519
22498779,5520
7195583,5521
4470196,5522
7693713,5523
18587954,5524
4458428,5525
1641075,5526
28259731,5527
8523753,5528
21332594,5529
10551463,5530
11454099,5531
19315523,5532
22646203,5533
20527776,5534
18218825,5535
23540401,5536
818796,5537
27664514,5538
24939666,5539
24105363,5540
13265225,5541
22400807,5542
14336290,5543
26084903,5544
18006437,5545
23547288,5546
17570385,5547
2049405,5548
19104411,5549
4458209,5550
31788238,5551
11503378,5552
19104178,5553
23085134,5554
9767138,5555
8313072,5556
23160829,5557
18281216,5558
18462245,5559
13291670,5560
12510464,5561
23430393,5562
34118599,5563
18281228,5564
1761606,5565
10629809,5566
1276215,5567
12328853,5568
13510356,5569
831193,5570
18628530,5571
1601566,5572
12873966,5573
1000336,5574
3782574,5575
18898941,5576
8460805,5577
134484,5578
213732,5579
7242122,5580
93221,5581
1029413,5582
14573021,5583
25585532,5584
34992344,5585
23634026,5586
6440648,5587
13183235,5588
3189997,5589
5973700,5590
26230037,5591
11590012,5592
18172413,5593
154414,5594
13074109,5595
9845997,5596
19091703,5597
18296681,5598
12667041,5599
89265,5600
20715548,5601
835920,5602
8950654,5603
14221016,5604
24954990,5605
10108626,5606
9925522,5607
9846007,5608
6369026,5609
12474907,5610
6517807,5611
3308210,5612
10993587,5613
8974999,5614
19270528,5615
8840504,5616
9791299,5617
20576739,5618
24553990,5619
764976,5620
19091833,5621
6330681,5622
10396706,5623
2590497,5624
11403825,5625
10740688,5626
8187886,5627
4495036,5628
4375937,5629
5653116,5630
21454580,5631
30246415,5632
21542885,5633
3857919,5634
12037542,5635
23940872,5636
1871336,5637
34433425,5638
3005503,5639
682788,5640
25330568,5641
10233398,5642
14458404,5643
781419,5644
7592382,5645
22707439,5646
23263442,5647
776583,5648
29548580,5649
179073,5650
22244778,5651
918118,5652
6283877,5653
25317393,5654
34672116,5655
26136948,5656
23324385,5657
22379228,5658
797387,5659
9374547,5660
22696847,5661
7971427,5662
10044754,5663
27164751,5664
29653087,5665
23236631,5666
21334726,5667
2364074,5668
18005896,5669
29644823,5670
13449619,5671
844140,5672
9119079,5673
26897803,5674
21952306,5675
30755996,5676
22727709,5677
1413510,5678
478688,5679
22728631,5680
7620788,5681
12080766,5682
31756667,5683
10608888,5684
7877257,5685
2201175,5686
2181002,5687
2452465,5688
686762,5689
2556172,5690
13419419,5691
5391184,5692
8149704,5693
1695919,5694
4362060,5695
33268199,5696
23166539,5697
19278871,5698
14380911,5699
753035,5700
2792439,5701
27650353,5702
1244989,5703
24240115,5704
3343688,5705
2975298,5706
1607224,5707
473059,5708
23166635,5709
2651886,5710
6942959,5711
3111759,5712
4034176,5713
901382,5714
13447252,5715
9664879,5716
19435023,5717
17571289,5718
15287473,5719
6555344,5720
24310724,5721
816767,5722
13143282,5723
574113,5724
6013500,5725
2982050,5726
18040430,5727
19530284,5728
2086207,5729
8113095,5730
4346699,5731
33796283,5732
24377477,5733
24375238,5734
24375168,5735
10227942,5736
15373361,5737
1082331,5738
7692677,5739
25446527,5740
10147946,5741
13546161,5742
25350352,5743
31574444,5744
5997201,5745
4903317,5746
21517881,5747
25854103,5748
28343029,5749
25045552,5750
25242858,5751
10105969,5752
26544784,5753
23119562,5754
13822049,5755
11109646,5756
18274084,5757
9947646,5758
7519040,5759
25432162,5760
27253734,5761
25752571,5762
17346322,5763
781433,5764
13520264,5765
6169987,5766
491436,5767
25579125,5768
17287846,5769
7551084,5770
9916665,5771
26034691,5772
27985664,5773
13479262,5774
9169392,5775
624823,5776
18896823,5777
26120238,5778
11022951,5779
27100675,5780
30238780,5781
24446649,5782
26577175,5783
26011669,5784
13558754,5785
26056170,5786
13579240,5787
26855726,5788
19140399,5789
7925003,5790
8568848,5791
13791642,5792
570641,5793
47151,5794
1220489,5795
25168584,5796
31330662,5797
28593726,5798
28445641,5799
833161,5800
27214658,5801
22014997,5802
1057177,5803
28928969,5804
14468170,5805
3782267,5806
3014626,5807
21986944,5808
27864322,5809
27454151,5810
23590866,5811
6839605,5812
24449107,5813
2617926,5814
28077806,5815
13454534,5816
5929,5817
1738465,5818
28427256,5819
9960321,5820
19245342,5821
904372,5822
2891813,5823
31930744,5824
27847690,5825
6001433,5826
816074,5827
183462,5828
5087012,5829
10212830,5830
15837891,5831
29061383,5832
29519419,5833
14201042,5834
23446621,5835
29061363,5836
3093819,5837
29859323,5838
35123692,5839
18902372,5840
29326084,5841
30094327,5842
7768242,5843
18894336,5844
29613608,5845
9445961,5846
33916583,5847
35896849,5848
20552474,5849
29753864,5850
30084372,5851
7954337,5852
13638148,5853
33810430,5854
29543159,5855
10595371,5856
29739245,5857
30086947,5858
12122757,5859
30306910,5860
35529351,5861
1394443,5862
9466904,5863
24286160,5864
2088512,5865
1549260,5866
26293438,5867
26930605,5868
34150759,5869
8938406,5870
35511265,5871
1330593,5872
2509091,5873
35649677,5874
28981941,5875
4448701,5876
10634923,5877
32168484,5878
7550787,5879
3142678,5880
31168051,5881
30077629,5882
25876412,5883
30275337,5884
17344468,5885
31682473,5886
10757634,5887
13626520,5888
2258426,5889
6831023,5890
11522042,5891
712701,5892
8987632,5893
31024772,5894
35575426,5895
22886366,5896
8356384,5897
32064067,5898
1525616,5899
685691,5900
30664013,5901
1401429,5902
20552952,5903
6856556,5904
23461212,5905
27077643,5906
1266963,5907
26973073,5908
2672191,5909
478814,5910
10480380,5911
6113016,5912
6458945,5913
3239586,5914
2061460,5915
32930101,5916
6375192,5917
32858125,5918
30571903,5919
13402096,5920
33019060,5921
2288216,5922
5057025,5923
33194901,5924
33892130,5925
6860037,5926
7551123,5927
30804790,5928
20280869,5929
2116112,5930
1645233,5931
6087198,5932
18331824,5933
483684,5934
24322886,5935
33669634,5936
33776130,5937
28245544,5938
1134009,5939
1835924,5940
12230957,5941
26032007,5942
7890425,5943
375624,5944
8523038,5945
337415,5946
10913388,5947
22488879,5948
13816625,5949
3666280,5950
1344514,5951
26950374,5952
5700822,5953
12747002,5954
34122403,5955
1342163,5956
28753346,5957
30582839,5958
629969,5959
20542114,5960
34438756,5961
3062704,5962
1691236,5963
15844843,5964
34537376,5965
34527876,5966
28974620,5967
7270476,5968
34681375,5969
6515765,5970
6522690,5971
11355422,5972
8128074,5973
8878909,5974
18044561,5975
6809262,5976
2275004,5977
5999853,5978
25008871,5979
3050179,5980
19139783,5981
20958550,5982
16171231,5983
33929349,5984
35768766,5985
824517,5986
7228616,5987
13791622,5988
752985,5989
3271739,5990
5718622,5991
10190163,5992
